pe_id,throughput,data_size,epoch_size
10,2349704.48,8,128
11,2349704.62,8,128
12,2349704.65,8,128
13,2349704.55,8,128
14,2349704.53,8,128
15,2349704.56,8,128
16,2349704.48,8,128
17,2349704.61,8,128
18,2349704.31,8,128
19,2349704.42,8,128
20,2349704.48,8,128
21,2349704.52,8,128
22,2349704.36,8,128
23,2349704.42,8,128
24,2349704.54,8,128
25,2349704.45,8,128
26,2349704.62,8,128
27,2349704.41,8,128
28,2349704.47,8,128
29,2349704.59,8,128
30,2349704.64,8,128
31,2349704.60,8,128
32,2349702.36,8,128
33,2349702.65,8,128
34,2349702.76,8,128
35,2349702.88,8,128
36,2349702.73,8,128
37,2349702.68,8,128
38,2349702.63,8,128
39,2349702.89,8,128
40,2349702.86,8,128
41,2349702.74,8,128
42,2349702.76,8,128
43,2349702.82,8,128
44,2349702.64,8,128
45,2349702.60,8,128
46,2349702.61,8,128
47,2349702.64,8,128
48,2349702.61,8,128
49,2349702.69,8,128
50,2349702.61,8,128
51,2349702.95,8,128
52,2349702.94,8,128
53,2349702.73,8,128
54,2349702.95,8,128
55,2349702.88,8,128
56,2349702.77,8,128
57,2349702.75,8,128
58,2349703.06,8,128
59,2349703.07,8,128
60,2349702.90,8,128
61,2349702.76,8,128
62,2349702.83,8,128
63,2349703.13,8,128
0,2344295.53,16,128
1,2344295.58,16,128
2,2344295.69,16,128
3,2344295.60,16,128
4,2344295.63,16,128
5,2344295.37,16,128
6,2344295.60,16,128
7,2344295.42,16,128
8,2344295.43,16,128
9,2344295.65,16,128
10,2344295.45,16,128
11,2344295.62,16,128
12,2344295.62,16,128
13,2344295.66,16,128
14,2344295.34,16,128
15,2344295.55,16,128
16,2344295.57,16,128
17,2344295.59,16,128
18,2344295.42,16,128
19,2344295.46,16,128
20,2344295.65,16,128
21,2344295.31,16,128
22,2344295.26,16,128
23,2344295.46,16,128
24,2344295.51,16,128
25,2344295.49,16,128
26,2344295.45,16,128
27,2344295.32,16,128
28,2344295.30,16,128
29,2344295.32,16,128
30,2344295.44,16,128
31,2344295.38,16,128
32,2344293.91,16,128
33,2344294.06,16,128
34,2344294.19,16,128
35,2344294.14,16,128
36,2344293.92,16,128
37,2344294.11,16,128
38,2344293.97,16,128
39,2344294.06,16,128
40,2344293.86,16,128
41,2344293.69,16,128
42,2344293.88,16,128
43,2344293.73,16,128
44,2344293.78,16,128
45,2344294.00,16,128
46,2344294.10,16,128
47,2344294.06,16,128
48,2344293.93,16,128
49,2344294.13,16,128
50,2344294.06,16,128
51,2344293.87,16,128
52,2344294.15,16,128
53,2344294.09,16,128
54,2344294.07,16,128
55,2344294.03,16,128
56,2344294.19,16,128
57,2344293.91,16,128
58,2344294.28,16,128
59,2344294.24,16,128
60,2344294.09,16,128
61,2344294.41,16,128
62,2344293.98,16,128
63,2344294.39,16,128
0,2086009.70,32,128
1,2086009.37,32,128
2,2086009.30,32,128
3,2086009.64,32,128
4,2086009.39,32,128
5,2086009.38,32,128
6,2086009.85,32,128
7,2086009.72,32,128
8,2086009.83,32,128
9,2086009.41,32,128
10,2086009.75,32,128
11,2086009.79,32,128
12,2086009.39,32,128
13,2086009.80,32,128
14,2086009.38,32,128
15,2086009.74,32,128
16,2086009.78,32,128
17,2086009.31,32,128
18,2086009.44,32,128
19,2086009.95,32,128
20,2086009.33,32,128
21,2086009.45,32,128
22,2086009.79,32,128
23,2086009.78,32,128
24,2086009.79,32,128
25,2086009.74,32,128
26,2086009.48,32,128
27,2086009.82,32,128
28,2086009.37,32,128
29,2086009.84,32,128
30,2086009.38,32,128
31,2086009.33,32,128
32,2086008.61,32,128
33,2086008.59,32,128
34,2086008.79,32,128
35,2086008.82,32,128
36,2086008.53,32,128
37,2086008.37,32,128
38,2086008.43,32,128
39,2086008.48,32,128
40,2086008.34,32,128
41,2086008.60,32,128
42,2086008.49,32,128
43,2086008.32,32,128
44,2086008.54,32,128
45,2086008.47,32,128
46,2086008.88,32,128
47,2086008.82,32,128
48,2086008.94,32,128
49,2086008.52,32,128
50,2086008.65,32,128
51,2086008.83,32,128
52,2086008.73,32,128
53,2086008.50,32,128
54,2086008.49,32,128
55,2086009.05,32,128
56,2086008.68,32,128
57,2086008.74,32,128
58,2086008.65,32,128
59,2086008.75,32,128
60,2086008.81,32,128
61,2086008.62,32,128
62,2086008.48,32,128
63,2086008.97,32,128
0,1713705.79,64,128
1,1713705.92,64,128
2,1713705.90,64,128
3,1713706.56,64,128
4,1713705.97,64,128
5,1713706.56,64,128
6,1713706.58,64,128
7,1713706.00,64,128
8,1713706.53,64,128
9,1713705.95,64,128
10,1713706.54,64,128
11,1713706.65,64,128
12,1713706.48,64,128
13,1713706.58,64,128
14,1713706.56,64,128
15,1713706.57,64,128
16,1713705.91,64,128
17,1713706.01,64,128
18,1713705.98,64,128
19,1713705.99,64,128
20,1713706.06,64,128
21,1713705.99,64,128
22,1713706.47,64,128
23,1713706.58,64,128
24,1713706.56,64,128
25,1713705.88,64,128
26,1713705.93,64,128
27,1713706.59,64,128
28,1713706.52,64,128
29,1713706.57,64,128
30,1713705.99,64,128
31,1713706.55,64,128
32,1713704.61,64,128
33,1713705.37,64,128
34,1713705.86,64,128
35,1713705.84,64,128
36,1713705.89,64,128
37,1713705.89,64,128
38,1713705.34,64,128
39,1713705.33,64,128
40,1713705.82,64,128
41,1713705.96,64,128
42,1713705.88,64,128
43,1713705.94,64,128
44,1713705.34,64,128
45,1713705.37,64,128
46,1713705.98,64,128
47,1713705.79,64,128
48,1713705.90,64,128
49,1713705.25,64,128
50,1713705.94,64,128
51,1713705.99,64,128
52,1713705.90,64,128
53,1713705.35,64,128
54,1713705.30,64,128
55,1713705.70,64,128
56,1713705.82,64,128
57,1713705.37,64,128
58,1713705.82,64,128
59,1713705.45,64,128
60,1713705.34,64,128
61,1713705.84,64,128
62,1713705.92,64,128
63,1713705.84,64,128
0,972056.84,256,128
1,972056.23,256,128
2,972056.99,256,128
4,972056.97,256,128
5,972056.98,256,128
6,972056.24,256,128
7,972057.02,256,128
8,972057.02,256,128
9,972056.27,256,128
10,972056.26,256,128
11,972056.27,256,128
12,972056.27,256,128
13,972057.01,256,128
14,972056.27,256,128
15,972056.29,256,128
16,972056.31,256,128
17,972056.28,256,128
18,972057.05,256,128
19,972057.06,256,128
20,972057.03,256,128
21,972056.29,256,128
22,972057.03,256,128
23,972057.11,256,128
24,972056.32,256,128
25,972056.31,256,128
26,972057.02,256,128
27,972057.03,256,128
28,972056.31,256,128
29,972056.30,256,128
30,972056.33,256,128
31,972056.27,256,128
32,972055.96,256,128
33,972055.86,256,128
34,972055.80,256,128
35,972056.73,256,128
36,972056.69,256,128
37,972056.73,256,128
38,972056.72,256,128
39,972056.71,256,128
40,972056.74,256,128
41,972056.69,256,128
42,972055.83,256,128
43,972056.76,256,128
44,972055.87,256,128
45,972056.80,256,128
46,972055.86,256,128
47,972055.89,256,128
48,972056.69,256,128
49,972055.82,256,128
50,972055.82,256,128
51,972055.87,256,128
52,972055.76,256,128
53,972055.86,256,128
54,972055.89,256,128
55,972056.81,256,128
56,972056.80,256,128
57,972056.81,256,128
58,972056.87,256,128
59,972056.80,256,128
60,972055.96,256,128
61,972055.94,256,128
62,972056.82,256,128
63,972055.94,256,128
0,590198.34,512,128
1,590198.38,512,128
3,590198.40,512,128
4,590198.96,512,128
5,590198.39,512,128
6,590198.95,512,128
7,590198.39,512,128
8,590198.96,512,128
9,590198.38,512,128
10,590198.95,512,128
11,590198.95,512,128
12,590198.39,512,128
13,590198.93,512,128
14,590198.38,512,128
15,590198.38,512,128
16,590198.95,512,128
17,590198.95,512,128
18,590198.92,512,128
19,590198.92,512,128
20,590198.38,512,128
21,590198.93,512,128
22,590198.36,512,128
23,590198.92,512,128
24,590198.37,512,128
25,590198.92,512,128
26,590198.37,512,128
27,590198.36,512,128
28,590198.36,512,128
29,590198.35,512,128
30,590198.36,512,128
31,590198.90,512,128
32,590198.05,512,128
33,590198.14,512,128
34,590198.70,512,128
35,590198.59,512,128
36,590198.67,512,128
37,590198.62,512,128
38,590198.13,512,128
39,590197.99,512,128
40,590198.17,512,128
41,590198.69,512,128
42,590198.68,512,128
43,590198.17,512,128
44,590198.69,512,128
45,590198.06,512,128
46,590198.09,512,128
47,590198.56,512,128
48,590198.15,512,128
49,590198.71,512,128
50,590198.01,512,128
51,590198.64,512,128
52,590198.71,512,128
53,590198.17,512,128
54,590198.03,512,128
55,590198.11,512,128
56,590198.72,512,128
57,590198.73,512,128
58,590198.01,512,128
59,590198.57,512,128
60,590198.65,512,128
61,590198.63,512,128
62,590198.15,512,128
63,590198.71,512,128
0,332247.62,1024,128
1,332247.62,1024,128
3,332247.63,1024,128
4,332247.63,1024,128
5,332247.97,1024,128
6,332247.62,1024,128
7,332247.63,1024,128
8,332247.62,1024,128
9,332247.63,1024,128
10,332248.03,1024,128
11,332248.03,1024,128
12,332247.63,1024,128
13,332247.63,1024,128
14,332247.63,1024,128
15,332247.63,1024,128
16,332247.64,1024,128
17,332248.03,1024,128
18,332248.03,1024,128
19,332248.03,1024,128
20,332248.03,1024,128
21,332248.03,1024,128
22,332248.03,1024,128
23,332248.03,1024,128
24,332248.03,1024,128
25,332247.64,1024,128
26,332247.63,1024,128
27,332247.63,1024,128
28,332248.02,1024,128
29,332247.63,1024,128
30,332247.63,1024,128
31,332247.63,1024,128
32,332247.98,1024,128
33,332248.01,1024,128
34,332247.60,1024,128
35,332248.01,1024,128
36,332247.60,1024,128
37,332248.01,1024,128
38,332248.00,1024,128
39,332248.01,1024,128
40,332247.60,1024,128
41,332247.62,1024,128
42,332247.60,1024,128
43,332247.61,1024,128
44,332247.99,1024,128
45,332247.62,1024,128
46,332247.60,1024,128
47,332248.01,1024,128
48,332247.60,1024,128
49,332248.01,1024,128
50,332248.00,1024,128
51,332248.01,1024,128
52,332247.60,1024,128
53,332248.01,1024,128
54,332247.60,1024,128
55,332248.00,1024,128
56,332247.60,1024,128
57,332247.62,1024,128
58,332247.60,1024,128
59,332247.62,1024,128
60,332248.00,1024,128
61,332247.61,1024,128
62,332247.60,1024,128
63,332247.61,1024,128
0,85012.00,4096,128
1,85012.01,4096,128
2,85012.11,4096,128
3,85012.11,4096,128
4,85012.11,4096,128
5,85012.01,4096,128
6,85012.01,4096,128
7,85012.11,4096,128
8,85012.11,4096,128
9,85012.01,4096,128
10,85012.11,4096,128
11,85012.11,4096,128
12,85012.11,4096,128
13,85012.11,4096,128
14,85012.01,4096,128
15,85012.11,4096,128
16,85012.01,4096,128
17,85012.01,4096,128
18,85012.01,4096,128
19,85012.01,4096,128
20,85012.11,4096,128
21,85012.01,4096,128
22,85012.01,4096,128
23,85012.11,4096,128
24,85012.01,4096,128
25,85012.01,4096,128
26,85012.01,4096,128
27,85012.11,4096,128
28,85012.01,4096,128
29,85012.01,4096,128
30,85012.11,4096,128
31,85012.11,4096,128
32,85012.10,4096,128
33,85012.00,4096,128
34,85012.10,4096,128
35,85012.10,4096,128
36,85012.00,4096,128
37,85012.10,4096,128
38,85012.10,4096,128
39,85012.10,4096,128
40,85012.10,4096,128
41,85012.10,4096,128
42,85012.10,4096,128
43,85012.10,4096,128
44,85012.00,4096,128
45,85012.10,4096,128
46,85012.00,4096,128
47,85012.00,4096,128
48,85012.10,4096,128
49,85012.00,4096,128
50,85012.00,4096,128
51,85012.10,4096,128
52,85012.00,4096,128
53,85012.10,4096,128
54,85012.00,4096,128
55,85012.10,4096,128
56,85012.00,4096,128
57,85012.00,4096,128
58,85012.00,4096,128
59,85012.00,4096,128
60,85012.10,4096,128
61,85012.10,4096,128
62,85012.10,4096,128
63,85012.10,4096,128
0,42634.08,8192,128
1,42634.08,8192,128
2,42634.08,8192,128
3,42634.08,8192,128
4,42634.13,8192,128
5,42634.13,8192,128
6,42634.08,8192,128
7,42634.13,8192,128
8,42634.13,8192,128
9,42634.08,8192,128
10,42634.08,8192,128
11,42634.13,8192,128
12,42634.08,8192,128
13,42634.13,8192,128
14,42634.08,8192,128
15,42634.13,8192,128
16,42634.08,8192,128
17,42634.13,8192,128
18,42634.13,8192,128
19,42634.13,8192,128
20,42634.08,8192,128
21,42634.13,8192,128
22,42634.08,8192,128
23,42634.13,8192,128
24,42634.08,8192,128
25,42634.13,8192,128
26,42634.13,8192,128
27,42634.08,8192,128
28,42634.08,8192,128
29,42634.08,8192,128
30,42634.08,8192,128
31,42634.08,8192,128
32,42634.08,8192,128
33,42634.13,8192,128
34,42634.08,8192,128
35,42634.08,8192,128
36,42634.13,8192,128
37,42634.13,8192,128
38,42634.13,8192,128
39,42634.13,8192,128
40,42634.13,8192,128
41,42634.08,8192,128
42,42634.13,8192,128
43,42634.08,8192,128
44,42634.08,8192,128
45,42634.13,8192,128
46,42634.08,8192,128
47,42634.08,8192,128
48,42634.08,8192,128
49,42634.08,8192,128
50,42634.08,8192,128
51,42634.08,8192,128
52,42634.13,8192,128
53,42634.08,8192,128
54,42634.08,8192,128
55,42634.13,8192,128
56,42634.13,8192,128
57,42634.08,8192,128
58,42634.13,8192,128
59,42634.08,8192,128
60,42634.08,8192,128
61,42634.13,8192,128
62,42634.13,8192,128
63,42634.08,8192,128
0,21191.61,16384,128
1,21191.64,16384,128
3,21191.64,16384,128
4,21191.64,16384,128
5,21191.64,16384,128
6,21191.61,16384,128
7,21191.61,16384,128
8,21191.64,16384,128
9,21191.61,16384,128
10,21191.64,16384,128
11,21191.61,16384,128
12,21191.61,16384,128
13,21191.61,16384,128
14,21191.64,16384,128
15,21191.64,16384,128
16,21191.64,16384,128
17,21191.61,16384,128
18,21191.61,16384,128
19,21191.64,16384,128
20,21191.61,16384,128
21,21191.61,16384,128
22,21191.64,16384,128
23,21191.64,16384,128
24,21191.64,16384,128
25,21191.61,16384,128
26,21191.64,16384,128
27,21191.61,16384,128
28,21191.61,16384,128
29,21191.61,16384,128
30,21191.64,16384,128
31,21191.64,16384,128
32,21191.63,16384,128
33,21191.64,16384,128
34,21191.61,16384,128
35,21191.64,16384,128
36,21191.61,16384,128
37,21191.61,16384,128
38,21191.61,16384,128
39,21191.63,16384,128
40,21191.61,16384,128
41,21191.61,16384,128
42,21191.61,16384,128
43,21191.64,16384,128
44,21191.64,16384,128
45,21191.61,16384,128
46,21191.61,16384,128
47,21191.61,16384,128
48,21191.61,16384,128
49,21191.63,16384,128
50,21191.64,16384,128
51,21191.64,16384,128
52,21191.64,16384,128
53,21191.61,16384,128
54,21191.61,16384,128
55,21191.61,16384,128
56,21191.64,16384,128
57,21191.61,16384,128
58,21191.64,16384,128
59,21191.64,16384,128
60,21191.61,16384,128
61,21191.61,16384,128
62,21191.64,16384,128
63,21191.64,16384,128
0,2531102.45,1,256
1,2531102.31,1,256
3,2531102.28,1,256
4,2531102.23,1,256
5,2531102.30,1,256
6,2531102.33,1,256
7,2531102.34,1,256
8,2531102.31,1,256
9,2531102.44,1,256
10,2531102.36,1,256
11,2531102.41,1,256
12,2531102.49,1,256
13,2531102.48,1,256
14,2531102.38,1,256
15,2531102.42,1,256
16,2531102.33,1,256
17,2531102.49,1,256
18,2531102.57,1,256
19,2531102.46,1,256
20,2531102.60,1,256
21,2531102.54,1,256
22,2531102.62,1,256
23,2531102.56,1,256
24,2531102.45,1,256
25,2531102.61,1,256
26,2531102.58,1,256
27,2531102.60,1,256
28,2531102.61,1,256
29,2531102.62,1,256
30,2531102.54,1,256
31,2531102.62,1,256
32,2531099.89,1,256
33,2531100.43,1,256
34,2531099.78,1,256
35,2531099.79,1,256
36,2531100.14,1,256
37,2531100.41,1,256
38,2531099.75,1,256
39,2531099.78,1,256
40,2531099.93,1,256
41,2531100.13,1,256
42,2531100.00,1,256
43,2531100.02,1,256
44,2531100.08,1,256
45,2531100.28,1,256
46,2531100.36,1,256
47,2531100.15,1,256
48,2531100.22,1,256
49,2531100.43,1,256
50,2531099.96,1,256
51,2531099.96,1,256
52,2531100.05,1,256
53,2531100.02,1,256
54,2531100.20,1,256
55,2531099.98,1,256
56,2531100.29,1,256
57,2531100.10,1,256
58,2531100.30,1,256
59,2531100.15,1,256
60,2531100.26,1,256
61,2531100.43,1,256
62,2531100.32,1,256
63,2531100.21,1,256
0,2522177.55,2,256
1,2522177.73,2,256
2,2522177.74,2,256
3,2522177.72,2,256
4,2522177.73,2,256
5,2522177.68,2,256
6,2522177.74,2,256
7,2522177.77,2,256
8,2522177.77,2,256
9,2522177.65,2,256
10,2522177.75,2,256
11,2522177.80,2,256
12,2522177.81,2,256
13,2522177.76,2,256
14,2522177.84,2,256
15,2522177.78,2,256
16,2522177.79,2,256
17,2522177.83,2,256
18,2522177.83,2,256
19,2522177.74,2,256
20,2522177.74,2,256
21,2522177.78,2,256
22,2522177.80,2,256
23,2522177.75,2,256
24,2522177.78,2,256
25,2522177.76,2,256
26,2522177.81,2,256
27,2522177.80,2,256
28,2522177.80,2,256
29,2522177.78,2,256
30,2522177.71,2,256
31,2522177.70,2,256
32,2522175.74,2,256
33,2522175.95,2,256
34,2522175.93,2,256
35,2522175.90,2,256
36,2522175.66,2,256
37,2522175.50,2,256
38,2522175.61,2,256
39,2522175.95,2,256
40,2522175.46,2,256
41,2522175.68,2,256
42,2522175.27,2,256
43,2522175.64,2,256
44,2522175.58,2,256
45,2522175.67,2,256
46,2522175.49,2,256
47,2522175.75,2,256
48,2522175.76,2,256
49,2522175.48,2,256
50,2522175.59,2,256
51,2522175.81,2,256
52,2522175.37,2,256
53,2522175.62,2,256
54,2522175.68,2,256
55,2522175.40,2,256
56,2522175.73,2,256
57,2522175.64,2,256
58,2522175.57,2,256
59,2522175.40,2,256
60,2522175.57,2,256
61,2522175.55,2,256
62,2522175.46,2,256
63,2522175.87,2,256
0,2531764.30,4,256
1,2531764.64,4,256
2,2531764.52,4,256
3,2531764.53,4,256
4,2531764.57,4,256
5,2531764.55,4,256
6,2531764.56,4,256
7,2531764.59,4,256
8,2531764.62,4,256
9,2531764.64,4,256
10,2531764.51,4,256
11,2531764.56,4,256
12,2531764.54,4,256
13,2531764.57,4,256
14,2531764.65,4,256
15,2531764.56,4,256
16,2531764.72,4,256
17,2531764.50,4,256
18,2531764.57,4,256
19,2531764.65,4,256
20,2531764.49,4,256
21,2531764.48,4,256
22,2531764.55,4,256
23,2531764.57,4,256
24,2531764.52,4,256
25,2531764.50,4,256
26,2531764.53,4,256
27,2531764.57,4,256
28,2531764.55,4,256
29,2531764.57,4,256
30,2531764.48,4,256
31,2531764.56,4,256
32,2531762.32,4,256
33,2531762.60,4,256
34,2531762.60,4,256
35,2531762.59,4,256
36,2531762.88,4,256
37,2531762.72,4,256
38,2531762.62,4,256
39,2531762.51,4,256
40,2531762.64,4,256
41,2531762.36,4,256
42,2531762.21,4,256
43,2531762.52,4,256
44,2531762.84,4,256
45,2531762.58,4,256
46,2531762.96,4,256
47,2531762.40,4,256
48,2531762.21,4,256
49,2531762.56,4,256
50,2531762.68,4,256
51,2531762.53,4,256
52,2531762.36,4,256
53,2531762.40,4,256
54,2531762.42,4,256
55,2531762.49,4,256
56,2531762.42,4,256
57,2531762.51,4,256
58,2531762.53,4,256
59,2531762.30,4,256
60,2531762.46,4,256
61,2531762.52,4,256
62,2531762.32,4,256
63,2531762.44,4,256
0,2527169.74,8,256
1,2527169.62,8,256
3,2527169.55,8,256
4,2527169.54,8,256
5,2527169.55,8,256
6,2527169.61,8,256
7,2527169.72,8,256
8,2527169.72,8,256
9,2527169.73,8,256
10,2527169.56,8,256
11,2527169.86,8,256
12,2527169.75,8,256
13,2527169.65,8,256
14,2527169.69,8,256
15,2527169.74,8,256
16,2527169.76,8,256
17,2527169.81,8,256
18,2527169.88,8,256
19,2527169.85,8,256
20,2527169.87,8,256
21,2527169.75,8,256
22,2527169.76,8,256
23,2527169.81,8,256
24,2527169.95,8,256
25,2527169.93,8,256
26,2527169.85,8,256
27,2527169.85,8,256
28,2527169.84,8,256
29,2527169.92,8,256
30,2527169.87,8,256
31,2527169.92,8,256
32,2527167.46,8,256
33,2527167.71,8,256
34,2527167.84,8,256
35,2527167.67,8,256
36,2527167.58,8,256
37,2527167.67,8,256
38,2527167.81,8,256
39,2527167.84,8,256
40,2527167.87,8,256
41,2527167.90,8,256
42,2527167.68,8,256
43,2527167.61,8,256
44,2527167.66,8,256
45,2527167.81,8,256
46,2527167.78,8,256
47,2527167.57,8,256
48,2527167.74,8,256
49,2527167.67,8,256
50,2527167.66,8,256
51,2527167.81,8,256
52,2527167.63,8,256
53,2527167.72,8,256
54,2527167.65,8,256
55,2527167.66,8,256
56,2527167.85,8,256
57,2527167.68,8,256
58,2527167.66,8,256
59,2527167.80,8,256
60,2527167.72,8,256
61,2527167.87,8,256
62,2527167.93,8,256
63,2527167.81,8,256
0,2234055.74,32,256
1,2234056.01,32,256
3,2234055.60,32,256
4,2234055.64,32,256
5,2234056.05,32,256
6,2234055.64,32,256
7,2234056.03,32,256
8,2234055.63,32,256
9,2234055.62,32,256
10,2234056.09,32,256
11,2234056.11,32,256
12,2234055.69,32,256
13,2234056.17,32,256
14,2234056.07,32,256
15,2234055.60,32,256
16,2234056.05,32,256
17,2234055.55,32,256
18,2234055.64,32,256
19,2234055.63,32,256
20,2234055.52,32,256
21,2234055.57,32,256
22,2234055.47,32,256
23,2234055.50,32,256
24,2234055.45,32,256
25,2234055.50,32,256
26,2234055.49,32,256
27,2234055.45,32,256
28,2234056.02,32,256
29,2234055.45,32,256
30,2234055.41,32,256
31,2234055.90,32,256
32,2234054.49,32,256
33,2234054.62,32,256
34,2234054.39,32,256
35,2234054.66,32,256
36,2234054.56,32,256
37,2234054.55,32,256
38,2234054.89,32,256
39,2234054.88,32,256
40,2234054.69,32,256
41,2234054.35,32,256
42,2234054.57,32,256
43,2234054.98,32,256
44,2234054.99,32,256
45,2234054.89,32,256
46,2234054.60,32,256
47,2234054.56,32,256
48,2234054.63,32,256
49,2234054.89,32,256
50,2234054.51,32,256
51,2234054.70,32,256
52,2234054.95,32,256
53,2234054.63,32,256
54,2234054.87,32,256
55,2234054.53,32,256
56,2234054.60,32,256
57,2234054.96,32,256
58,2234054.90,32,256
59,2234054.64,32,256
60,2234054.91,32,256
61,2234054.64,32,256
62,2234054.51,32,256
63,2234054.90,32,256
0,1826426.76,64,256
1,1826426.90,64,256
3,1826426.91,64,256
4,1826426.89,64,256
5,1826426.79,64,256
6,1826426.96,64,256
7,1826427.60,64,256
8,1826427.65,64,256
9,1826427.57,64,256
10,1826426.88,64,256
11,1826426.89,64,256
12,1826427.59,64,256
13,1826427.57,64,256
14,1826427.55,64,256
15,1826426.88,64,256
16,1826427.57,64,256
17,1826426.92,64,256
18,1826426.89,64,256
19,1826426.90,64,256
20,1826426.88,64,256
21,1826427.60,64,256
22,1826426.87,64,256
23,1826427.48,64,256
24,1826426.84,64,256
25,1826426.86,64,256
26,1826427.55,64,256
27,1826427.51,64,256
28,1826427.55,64,256
29,1826427.40,64,256
30,1826427.41,64,256
31,1826427.42,64,256
32,1826425.73,64,256
33,1826426.20,64,256
34,1826426.93,64,256
35,1826426.21,64,256
36,1826426.19,64,256
37,1826426.16,64,256
38,1826426.83,64,256
39,1826426.17,64,256
40,1826426.84,64,256
41,1826426.80,64,256
42,1826426.82,64,256
43,1826426.76,64,256
44,1826426.72,64,256
45,1826426.11,64,256
46,1826426.79,64,256
47,1826426.09,64,256
48,1826426.10,64,256
49,1826426.79,64,256
50,1826426.05,64,256
51,1826426.69,64,256
52,1826426.18,64,256
53,1826426.12,64,256
54,1826426.68,64,256
55,1826426.61,64,256
56,1826426.65,64,256
57,1826426.65,64,256
58,1826426.60,64,256
59,1826426.59,64,256
60,1826426.61,64,256
61,1826425.98,64,256
62,1826426.67,64,256
63,1826425.99,64,256
0,1430808.11,128,256
1,1430807.44,128,256
2,1430807.45,128,256
3,1430807.49,128,256
4,1430808.37,128,256
5,1430807.47,128,256
6,1430807.47,128,256
7,1430807.52,128,256
8,1430808.32,128,256
9,1430807.47,128,256
10,1430807.47,128,256
11,1430807.47,128,256
12,1430807.46,128,256
13,1430807.46,128,256
14,1430807.47,128,256
15,1430807.51,128,256
16,1430808.38,128,256
17,1430807.50,128,256
18,1430808.32,128,256
19,1430808.31,128,256
20,1430807.52,128,256
21,1430807.50,128,256
22,1430808.32,128,256
23,1430807.47,128,256
24,1430808.30,128,256
25,1430807.46,128,256
26,1430807.50,128,256
27,1430807.47,128,256
28,1430808.35,128,256
29,1430808.30,128,256
30,1430808.25,128,256
31,1430808.31,128,256
32,1430806.06,128,256
33,1430807.64,128,256
34,1430806.75,128,256
35,1430807.64,128,256
36,1430807.74,128,256
37,1430807.69,128,256
38,1430807.69,128,256
39,1430807.70,128,256
40,1430806.73,128,256
41,1430806.80,128,256
42,1430806.76,128,256
43,1430807.78,128,256
44,1430807.77,128,256
45,1430806.84,128,256
46,1430806.80,128,256
47,1430807.66,128,256
48,1430807.73,128,256
49,1430806.76,128,256
50,1430807.74,128,256
51,1430807.72,128,256
52,1430806.83,128,256
53,1430806.78,128,256
54,1430807.74,128,256
55,1430806.76,128,256
56,1430806.79,128,256
57,1430806.73,128,256
58,1430807.83,128,256
59,1430807.79,128,256
60,1430807.80,128,256
61,1430806.84,128,256
62,1430806.82,128,256
63,1430806.84,128,256
0,1004075.63,256,256
1,1004076.52,256,256
2,1004076.52,256,256
3,1004075.71,256,256
5,1004075.73,256,256
6,1004075.72,256,256
7,1004076.53,256,256
8,1004076.54,256,256
9,1004076.52,256,256
10,1004076.53,256,256
11,1004076.53,256,256
12,1004076.54,256,256
13,1004075.73,256,256
14,1004075.73,256,256
15,1004076.51,256,256
16,1004075.73,256,256
17,1004075.73,256,256
18,1004076.52,256,256
19,1004075.71,256,256
20,1004076.52,256,256
21,1004075.71,256,256
22,1004076.54,256,256
23,1004076.52,256,256
24,1004075.70,256,256
25,1004075.73,256,256
26,1004075.74,256,256
27,1004075.71,256,256
28,1004075.75,256,256
29,1004075.72,256,256
30,1004076.50,256,256
31,1004075.71,256,256
32,1004075.42,256,256
33,1004076.17,256,256
34,1004075.03,256,256
35,1004075.29,256,256
36,1004076.20,256,256
37,1004076.18,256,256
38,1004075.21,256,256
39,1004076.19,256,256
40,1004076.22,256,256
41,1004075.28,256,256
42,1004075.26,256,256
43,1004076.21,256,256
44,1004076.07,256,256
45,1004076.23,256,256
46,1004075.25,256,256
47,1004076.10,256,256
48,1004075.26,256,256
49,1004076.11,256,256
50,1004076.04,256,256
51,1004075.32,256,256
52,1004076.16,256,256
53,1004075.11,256,256
54,1004075.22,256,256
55,1004075.99,256,256
56,1004075.10,256,256
57,1004075.15,256,256
58,1004076.24,256,256
59,1004075.99,256,256
60,1004075.21,256,256
61,1004076.06,256,256
62,1004075.23,256,256
63,1004075.19,256,256
0,601830.58,512,256
1,601831.25,512,256
2,601830.60,512,256
3,601830.60,512,256
4,601831.25,512,256
5,601830.60,512,256
6,601830.59,512,256
7,601830.60,512,256
8,601831.24,512,256
9,601831.25,512,256
10,601830.61,512,256
11,601830.60,512,256
12,601831.25,512,256
13,601830.60,512,256
14,601830.59,512,256
15,601830.60,512,256
16,601831.25,512,256
17,601831.25,512,256
18,601831.25,512,256
19,601830.60,512,256
20,601830.60,512,256
21,601831.24,512,256
22,601831.24,512,256
23,601830.59,512,256
24,601831.24,512,256
25,601831.25,512,256
26,601830.59,512,256
27,601830.60,512,256
28,601830.60,512,256
29,601830.60,512,256
30,601830.60,512,256
31,601830.60,512,256
32,601830.55,512,256
33,601831.21,512,256
34,601830.57,512,256
35,601831.23,512,256
36,601831.21,512,256
37,601830.56,512,256
38,601831.22,512,256
39,601830.56,512,256
40,601830.56,512,256
41,601831.22,512,256
42,601831.22,512,256
43,601831.22,512,256
44,601830.56,512,256
45,601830.57,512,256
